billId,accountId,dueDate,billTotalAmount,billMinimumAmount,isPaid
8fe97f4b-16a7-491b-9319-42d39cfea418,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-04,"{'amount': 2226.63, 'currency': 'BRL'}","{'amount': 857.53, 'currency': 'BRL'}",True
664ec641-3c3b-4e97-aff4-1da6c953ea5a,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-11-26,"{'amount': 1872.64, 'currency': 'BRL'}","{'amount': 316.41, 'currency': 'BRL'}",True
be87bdca-81e1-49ab-b880-bf190872e872,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-24,"{'amount': 953.3, 'currency': 'BRL'}","{'amount': 427.83, 'currency': 'BRL'}",True
aabf46e4-5445-4a89-a8e7-9769613de985,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-11-27,"{'amount': 3962.43, 'currency': 'BRL'}","{'amount': 719.27, 'currency': 'BRL'}",True
83741e1b-25a1-4eb2-b94a-b53f0515c189,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-22,"{'amount': 2311.46, 'currency': 'BRL'}","{'amount': 255.15, 'currency': 'BRL'}",True
3b265a0c-5310-4ea0-93d0-0dd3233a9e46,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-11,"{'amount': 959.25, 'currency': 'BRL'}","{'amount': 377.35, 'currency': 'BRL'}",True
ccd09e95-41f6-455e-b16e-dafd147fc8c9,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-18,"{'amount': 4092.9, 'currency': 'BRL'}","{'amount': 1538.3, 'currency': 'BRL'}",True
507079d1-f06f-4d57-9374-fed33d79cb74,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-24,"{'amount': 217.97, 'currency': 'BRL'}","{'amount': 94.84, 'currency': 'BRL'}",False
3d2b04f0-1e34-4591-b5cc-3077478893de,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-12,"{'amount': 685.48, 'currency': 'BRL'}","{'amount': 209.71, 'currency': 'BRL'}",True
2cadf4e3-357a-4590-8830-61bf4715717f,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-06,"{'amount': 3804.28, 'currency': 'BRL'}","{'amount': 1569.05, 'currency': 'BRL'}",True
3ffe646e-3639-41bd-aa4d-a37463756960,a8ad5173-c961-4341-85c3-99adfd8ed354,2024-12-18,"{'amount': 1007.6, 'currency': 'BRL'}","{'amount': 211.42, 'currency': 'BRL'}",True
d239d9de-9480-4a1b-9ff8-8fc35e69ae75,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-11,"{'amount': 4428.3, 'currency': 'BRL'}","{'amount': 1267.48, 'currency': 'BRL'}",True
8b20862a-5998-4e5d-9298-2a3f5a83100b,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-11-30,"{'amount': 1547.11, 'currency': 'BRL'}","{'amount': 340.91, 'currency': 'BRL'}",True
d66fc8e2-3615-4fd3-969f-a5a4aefbcda6,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-28,"{'amount': 1386.8, 'currency': 'BRL'}","{'amount': 230.89, 'currency': 'BRL'}",True
9808bfe7-7e8c-4797-aeb6-1cda8de6d4fb,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-11-27,"{'amount': 3828.5, 'currency': 'BRL'}","{'amount': 1612.78, 'currency': 'BRL'}",True
6419d1fc-e2aa-47b4-bfcd-39391fe15ae5,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-06,"{'amount': 4009.48, 'currency': 'BRL'}","{'amount': 1490.65, 'currency': 'BRL'}",True
c31d5844-fe8a-4206-a489-fc2a60ad3ebd,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-22,"{'amount': 1656.99, 'currency': 'BRL'}","{'amount': 414.45, 'currency': 'BRL'}",True
6eca9b0c-f85e-4189-ab57-4a24bbc16b5a,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-31,"{'amount': 1107.25, 'currency': 'BRL'}","{'amount': 346.92, 'currency': 'BRL'}",True
98b4c669-f506-4992-98b6-d2bf316f69f7,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-01,"{'amount': 1767.64, 'currency': 'BRL'}","{'amount': 565.77, 'currency': 'BRL'}",True
0cd52922-550b-43d4-9d43-06dadccaeb70,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-23,"{'amount': 4875.17, 'currency': 'BRL'}","{'amount': 2156.57, 'currency': 'BRL'}",True
216739b9-e758-468b-ad50-0e0bbe94c6ee,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-23,"{'amount': 2147.61, 'currency': 'BRL'}","{'amount': 977.1, 'currency': 'BRL'}",True
837f74e2-92e2-477c-81ec-bb0345353ae6,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-10,"{'amount': 2406.35, 'currency': 'BRL'}","{'amount': 748.78, 'currency': 'BRL'}",True
2c490e9c-c824-47db-a5ee-b4a54397c628,1c5170a4-d5e6-49af-a62c-a97420e8873c,2024-12-29,"{'amount': 1943.17, 'currency': 'BRL'}","{'amount': 639.12, 'currency': 'BRL'}",True
1bf2c2a5-32c9-4ab7-8abd-f53eedccb82c,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-11-28,"{'amount': 4231.77, 'currency': 'BRL'}","{'amount': 1492.07, 'currency': 'BRL'}",True
02b16f9b-4bf6-43fd-b5ef-5e222c8abcec,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-20,"{'amount': 2299.22, 'currency': 'BRL'}","{'amount': 508.39, 'currency': 'BRL'}",True
19aef63f-bda7-4232-8ea9-7e7019be0a5f,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-31,"{'amount': 3767.2, 'currency': 'BRL'}","{'amount': 1436.7, 'currency': 'BRL'}",True
560d3dfa-29fb-4562-971c-be539bbf950f,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-29,"{'amount': 2195.14, 'currency': 'BRL'}","{'amount': 227.43, 'currency': 'BRL'}",True
d08f8299-0b55-4129-bf0d-02b739c8a768,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-22,"{'amount': 1024.34, 'currency': 'BRL'}","{'amount': 367.21, 'currency': 'BRL'}",True
53f4b791-d981-4ffc-b69f-f58b276bd58b,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-15,"{'amount': 1665.75, 'currency': 'BRL'}","{'amount': 393.56, 'currency': 'BRL'}",True
32bc2576-4fd4-457c-b742-9ea6741402ca,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-28,"{'amount': 1606.13, 'currency': 'BRL'}","{'amount': 661.03, 'currency': 'BRL'}",True
aaa637c0-9c11-4d3e-8410-e17a6906818e,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-16,"{'amount': 141.0, 'currency': 'BRL'}","{'amount': 55.69, 'currency': 'BRL'}",True
f86d1df5-4030-417a-a4c6-c5f4accfbf2f,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-11-29,"{'amount': 1064.67, 'currency': 'BRL'}","{'amount': 466.63, 'currency': 'BRL'}",True
c6f27de0-a4ca-4f76-9965-6a4af704035d,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-05,"{'amount': 932.37, 'currency': 'BRL'}","{'amount': 201.64, 'currency': 'BRL'}",True
a027c0e9-eebc-4276-b8fb-93133a1e91d8,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-14,"{'amount': 1641.89, 'currency': 'BRL'}","{'amount': 342.77, 'currency': 'BRL'}",True
69d78c2f-a4d1-4a5d-9df4-82d4ba350004,f06cb624-3f48-455b-a2c5-3612ec62a5c8,2024-12-15,"{'amount': 1999.68, 'currency': 'BRL'}","{'amount': 693.44, 'currency': 'BRL'}",True
6595fc2d-b3d9-4dcb-9aa1-823e0ac62e75,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-15,"{'amount': 271.42, 'currency': 'BRL'}","{'amount': 69.44, 'currency': 'BRL'}",True
96369a15-1eda-4dc4-959b-0fc1991ff260,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-11-28,"{'amount': 3556.98, 'currency': 'BRL'}","{'amount': 1416.89, 'currency': 'BRL'}",True
6f52648b-7af7-421e-a5f5-c9c755e67e25,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-11-26,"{'amount': 3385.14, 'currency': 'BRL'}","{'amount': 1134.5, 'currency': 'BRL'}",True
9fcb84dc-d4b4-448a-acd1-a401ecd01b71,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-31,"{'amount': 4917.02, 'currency': 'BRL'}","{'amount': 2103.96, 'currency': 'BRL'}",True
3fb1a887-f56c-4544-8c99-6aad1d87f44c,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-21,"{'amount': 2781.95, 'currency': 'BRL'}","{'amount': 469.95, 'currency': 'BRL'}",True
3a270189-dff7-4157-9bc9-fa8188712837,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-20,"{'amount': 2842.96, 'currency': 'BRL'}","{'amount': 1178.21, 'currency': 'BRL'}",True
d3c314a4-3d57-41a0-933c-ef835c0b1b1f,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-24,"{'amount': 4867.48, 'currency': 'BRL'}","{'amount': 1491.06, 'currency': 'BRL'}",True
d341f78f-ed4f-438e-8d84-1ba514a6b36d,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-01,"{'amount': 430.82, 'currency': 'BRL'}","{'amount': 106.41, 'currency': 'BRL'}",True
f38716bf-73b0-4240-89c0-eb58934854f0,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-13,"{'amount': 3530.97, 'currency': 'BRL'}","{'amount': 932.53, 'currency': 'BRL'}",True
88c3aa2f-e322-4bb6-aee5-d4a1a22c043f,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-07,"{'amount': 1581.75, 'currency': 'BRL'}","{'amount': 401.73, 'currency': 'BRL'}",False
00c7f264-6aaa-47b8-80b4-749999c32dc9,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-12-20,"{'amount': 525.4, 'currency': 'BRL'}","{'amount': 258.51, 'currency': 'BRL'}",True
3607e11a-b468-419f-b80a-d1c9a68e38be,6b2853e6-3d24-448a-9607-d49b6f4cf56f,2024-11-29,"{'amount': 143.16, 'currency': 'BRL'}","{'amount': 47.07, 'currency': 'BRL'}",False
2fa6ef26-57f4-457d-a51d-05933133a4e6,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-20,"{'amount': 1017.2, 'currency': 'BRL'}","{'amount': 105.69, 'currency': 'BRL'}",True
25bad2ab-54a7-4171-8a88-57b75ece7cf9,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-24,"{'amount': 3333.28, 'currency': 'BRL'}","{'amount': 1664.97, 'currency': 'BRL'}",True
2b6b072e-28a4-4c47-82dc-e6c47a83ba4a,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-11-27,"{'amount': 489.88, 'currency': 'BRL'}","{'amount': 113.66, 'currency': 'BRL'}",True
338c0b90-816d-452b-9d8d-8e6ad13c4f8c,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-11,"{'amount': 2742.88, 'currency': 'BRL'}","{'amount': 1226.47, 'currency': 'BRL'}",True
294444e4-a7b9-41e3-8d3c-cfe691a89be0,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-07,"{'amount': 107.69, 'currency': 'BRL'}","{'amount': 40.72, 'currency': 'BRL'}",False
466e3e12-68b1-4f42-87b7-865673f8bc69,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-22,"{'amount': 4885.84, 'currency': 'BRL'}","{'amount': 977.13, 'currency': 'BRL'}",True
80d3325d-000d-4220-82eb-bbbcb9aec4c7,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-17,"{'amount': 2045.52, 'currency': 'BRL'}","{'amount': 535.36, 'currency': 'BRL'}",True
5a8df8be-b960-4774-b0f5-80fc34abab6a,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-26,"{'amount': 923.55, 'currency': 'BRL'}","{'amount': 290.19, 'currency': 'BRL'}",True
9fe3858d-9fad-4266-b69b-ee988b22f565,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-22,"{'amount': 3171.28, 'currency': 'BRL'}","{'amount': 1308.03, 'currency': 'BRL'}",True
7977b6a5-afc0-4864-987b-fa569be7c162,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-12-08,"{'amount': 1680.33, 'currency': 'BRL'}","{'amount': 826.18, 'currency': 'BRL'}",True
6f58d89f-1b10-4464-9e16-968168fdf057,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-11-26,"{'amount': 1775.15, 'currency': 'BRL'}","{'amount': 568.79, 'currency': 'BRL'}",True
736b5d0f-7102-4c57-ba0e-ceebcdcd7c95,87dfff2a-521a-493d-a04c-44cdb9999c2b,2024-11-30,"{'amount': 1547.83, 'currency': 'BRL'}","{'amount': 645.74, 'currency': 'BRL'}",True
7b23f6ce-c370-4581-ba8f-5562828fcc64,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-11-30,"{'amount': 1336.04, 'currency': 'BRL'}","{'amount': 393.22, 'currency': 'BRL'}",True
d0d6c781-2fff-4a5a-97b4-97556479a96e,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-14,"{'amount': 725.77, 'currency': 'BRL'}","{'amount': 92.58, 'currency': 'BRL'}",True
13f6224c-d656-42cd-ba98-da42cc2823e5,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-22,"{'amount': 3816.44, 'currency': 'BRL'}","{'amount': 611.25, 'currency': 'BRL'}",True
2c3092ca-1ce4-419b-8694-eeaed590ff6c,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-04,"{'amount': 1143.31, 'currency': 'BRL'}","{'amount': 571.52, 'currency': 'BRL'}",True
ffd48c21-e984-47cf-80ff-59408ea1cfa8,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-29,"{'amount': 809.51, 'currency': 'BRL'}","{'amount': 389.42, 'currency': 'BRL'}",True
5a56f624-8bb6-4c62-a8fd-1b851fb73343,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-04,"{'amount': 3770.74, 'currency': 'BRL'}","{'amount': 1575.04, 'currency': 'BRL'}",True
bbd6f9ef-7d30-4815-8975-d5f6e8d1d77a,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-11-27,"{'amount': 4954.95, 'currency': 'BRL'}","{'amount': 2280.82, 'currency': 'BRL'}",True
d31971f8-f77d-44b1-8776-3cc3ce80ebbf,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-08,"{'amount': 3889.42, 'currency': 'BRL'}","{'amount': 1639.43, 'currency': 'BRL'}",True
65633f46-e106-4043-aa25-b857ddb976d0,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-27,"{'amount': 1087.44, 'currency': 'BRL'}","{'amount': 148.23, 'currency': 'BRL'}",False
f5011cb9-3e1b-4d12-abf9-ad8863436037,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-11,"{'amount': 776.62, 'currency': 'BRL'}","{'amount': 125.54, 'currency': 'BRL'}",True
64526f50-bed8-4a60-85a5-476411de4a54,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-31,"{'amount': 3277.43, 'currency': 'BRL'}","{'amount': 737.75, 'currency': 'BRL'}",True
8c8844ad-4ca0-4513-9799-b2fb252992e4,f473b37b-a1c4-47a2-ae74-6351a924f843,2024-12-13,"{'amount': 4515.19, 'currency': 'BRL'}","{'amount': 595.93, 'currency': 'BRL'}",True
b080c405-517f-46cf-98ef-aeed65683d11,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-29,"{'amount': 3552.91, 'currency': 'BRL'}","{'amount': 1448.37, 'currency': 'BRL'}",False
aca2d05a-3cd1-40e6-95be-8080213944e4,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-22,"{'amount': 3178.43, 'currency': 'BRL'}","{'amount': 828.47, 'currency': 'BRL'}",True
adcf3a7b-3edb-481a-8f0f-1af73daa00d9,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-07,"{'amount': 2381.58, 'currency': 'BRL'}","{'amount': 1082.96, 'currency': 'BRL'}",True
c5c83d51-cf2c-46c6-a08f-536b0de5db78,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-10,"{'amount': 2849.89, 'currency': 'BRL'}","{'amount': 596.74, 'currency': 'BRL'}",False
c06e223c-ecac-4ad6-930e-f2fbd3d5fe33,a821cbbc-c627-4df5-9758-6ce8633add54,2024-11-29,"{'amount': 2358.08, 'currency': 'BRL'}","{'amount': 576.84, 'currency': 'BRL'}",True
a7c2f321-d0ea-4050-ae25-c671fc5e76c8,a821cbbc-c627-4df5-9758-6ce8633add54,2024-11-26,"{'amount': 2372.4, 'currency': 'BRL'}","{'amount': 367.8, 'currency': 'BRL'}",True
1416deb5-bde4-43c2-b68a-5e8783fb499d,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-07,"{'amount': 3705.94, 'currency': 'BRL'}","{'amount': 1199.8, 'currency': 'BRL'}",True
f9d07e3f-c774-4369-a310-d611b674f5e0,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-28,"{'amount': 1240.02, 'currency': 'BRL'}","{'amount': 156.29, 'currency': 'BRL'}",False
6821d047-5e70-4a8a-85d3-9a68205206dc,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-11,"{'amount': 1852.76, 'currency': 'BRL'}","{'amount': 529.12, 'currency': 'BRL'}",True
f46bb19e-aeda-44e8-b7f0-a8b833001210,a821cbbc-c627-4df5-9758-6ce8633add54,2024-11-29,"{'amount': 326.2, 'currency': 'BRL'}","{'amount': 71.32, 'currency': 'BRL'}",True
b6736566-5870-4141-ae5e-fdace5b5c8ce,a821cbbc-c627-4df5-9758-6ce8633add54,2024-12-23,"{'amount': 4154.22, 'currency': 'BRL'}","{'amount': 2071.25, 'currency': 'BRL'}",True
577d65ae-e81b-45d4-a81c-681bfb0f0789,a821cbbc-c627-4df5-9758-6ce8633add54,2024-11-29,"{'amount': 4876.02, 'currency': 'BRL'}","{'amount': 1794.94, 'currency': 'BRL'}",True
f51a8921-288a-47ec-8274-e912e4879858,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-11-26,"{'amount': 1351.65, 'currency': 'BRL'}","{'amount': 443.92, 'currency': 'BRL'}",True
74a750fc-4de8-4024-9207-c339614caf4b,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-28,"{'amount': 2649.94, 'currency': 'BRL'}","{'amount': 526.68, 'currency': 'BRL'}",True
f8bce6b7-ca7f-43e3-ab47-3e7f2bef1e7a,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-31,"{'amount': 123.68, 'currency': 'BRL'}","{'amount': 31.41, 'currency': 'BRL'}",True
106ceaf3-f2fc-440e-afdc-5a0312f58c11,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-11-30,"{'amount': 2809.05, 'currency': 'BRL'}","{'amount': 571.71, 'currency': 'BRL'}",True
47b3a6c8-73ff-449a-9b2d-a82105d445ae,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-11-27,"{'amount': 3003.77, 'currency': 'BRL'}","{'amount': 619.02, 'currency': 'BRL'}",True
ebc697a0-dc0e-4957-943d-ca877ac59c09,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-25,"{'amount': 2304.59, 'currency': 'BRL'}","{'amount': 846.39, 'currency': 'BRL'}",False
bdd5a838-f1ae-4510-a056-8f62a3a9af93,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-11-26,"{'amount': 3889.11, 'currency': 'BRL'}","{'amount': 1078.8, 'currency': 'BRL'}",False
1abdd66c-d744-4d19-bf16-bb630a6dfd6c,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-15,"{'amount': 3756.76, 'currency': 'BRL'}","{'amount': 1748.71, 'currency': 'BRL'}",True
34b64424-7c9a-456a-a658-617ffbf8a8ab,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-15,"{'amount': 3289.47, 'currency': 'BRL'}","{'amount': 1324.76, 'currency': 'BRL'}",True
791dc01c-a9e3-4501-b92b-cf542c68c703,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-25,"{'amount': 4330.3, 'currency': 'BRL'}","{'amount': 906.57, 'currency': 'BRL'}",True
4f01828e-51dc-47ba-a707-e1dc506f09df,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-08,"{'amount': 4059.34, 'currency': 'BRL'}","{'amount': 1000.87, 'currency': 'BRL'}",True
c99126da-6758-4275-900d-f4b3bec238bf,7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,2024-12-26,"{'amount': 3940.38, 'currency': 'BRL'}","{'amount': 659.49, 'currency': 'BRL'}",True
02464426-22f9-416e-b7b4-cf5fc4a0ea0a,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-12-03,"{'amount': 411.71, 'currency': 'BRL'}","{'amount': 76.17, 'currency': 'BRL'}",True
7bc7d07d-1bc5-44cc-9e5c-1f112bc05570,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-11-27,"{'amount': 859.71, 'currency': 'BRL'}","{'amount': 110.91, 'currency': 'BRL'}",True
8006d268-2b49-4529-9fef-3e6608d795cd,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-12-17,"{'amount': 3094.75, 'currency': 'BRL'}","{'amount': 998.85, 'currency': 'BRL'}",True
7c66dd05-67cd-4cdb-a0fe-ff5fd247419d,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-11-26,"{'amount': 4163.12, 'currency': 'BRL'}","{'amount': 506.68, 'currency': 'BRL'}",False
0088d214-a078-43c7-adde-b74d1668f6ff,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-11-29,"{'amount': 4424.99, 'currency': 'BRL'}","{'amount': 1881.19, 'currency': 'BRL'}",True
d4d4b1ff-72ef-43fd-b97a-13d5cbe0f57e,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-12-13,"{'amount': 556.68, 'currency': 'BRL'}","{'amount': 146.5, 'currency': 'BRL'}",True
c2543035-85c6-4455-b681-bb9d289ce6ee,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-12-07,"{'amount': 762.91, 'currency': 'BRL'}","{'amount': 357.64, 'currency': 'BRL'}",True
fa6c12f2-8abe-41f2-b032-4077b78f3194,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-11-26,"{'amount': 2598.95, 'currency': 'BRL'}","{'amount': 811.43, 'currency': 'BRL'}",True
ca999363-d5d8-4248-9f6f-39a23f24b530,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-12-17,"{'amount': 3563.6, 'currency': 'BRL'}","{'amount': 869.51, 'currency': 'BRL'}",True
cafe54e7-17af-4333-955a-4132e64a4d9d,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-12-19,"{'amount': 2365.35, 'currency': 'BRL'}","{'amount': 637.0, 'currency': 'BRL'}",True
ed7149a0-cb6b-46f2-8314-a6448f9a4c38,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-11-28,"{'amount': 4248.66, 'currency': 'BRL'}","{'amount': 1390.44, 'currency': 'BRL'}",True
6e80bb97-2d1c-4e62-932e-6ccabcba7fd0,2a702c2f-8f1f-43d0-ad91-b7a07394c160,2024-11-27,"{'amount': 1387.51, 'currency': 'BRL'}","{'amount': 364.17, 'currency': 'BRL'}",True
1bbdcd0f-d3c8-4d53-9acc-55693f5aac9c,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-03,"{'amount': 2301.62, 'currency': 'BRL'}","{'amount': 541.8, 'currency': 'BRL'}",True
6f90f95a-12fa-4b4d-a7b9-674fb5073b7f,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-20,"{'amount': 3475.74, 'currency': 'BRL'}","{'amount': 1223.6, 'currency': 'BRL'}",True
4ea8dd65-2e3a-4744-b6e3-e7159ce32ff2,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-09,"{'amount': 227.49, 'currency': 'BRL'}","{'amount': 52.73, 'currency': 'BRL'}",True
bf5de7bc-0615-49e2-84af-ef3d9badda7b,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-26,"{'amount': 3321.59, 'currency': 'BRL'}","{'amount': 700.84, 'currency': 'BRL'}",True
75fbf0b9-afb4-405d-99e6-cad17795cc62,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-12,"{'amount': 2103.26, 'currency': 'BRL'}","{'amount': 633.0, 'currency': 'BRL'}",True
215f8a0a-77fb-4bfb-a2c1-02b5d1e2a0ce,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-13,"{'amount': 4777.55, 'currency': 'BRL'}","{'amount': 1009.5, 'currency': 'BRL'}",True
846277c2-2886-44ef-8800-7a1c231959c0,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-31,"{'amount': 1968.69, 'currency': 'BRL'}","{'amount': 623.22, 'currency': 'BRL'}",True
b91fab67-dcf2-4321-9333-79b9cc0bbc04,7d65cb40-8148-40a6-8398-31097306d1de,2024-11-27,"{'amount': 1062.58, 'currency': 'BRL'}","{'amount': 306.28, 'currency': 'BRL'}",True
85b68850-80dd-4721-9377-2ed1a675cee4,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-03,"{'amount': 2462.55, 'currency': 'BRL'}","{'amount': 778.84, 'currency': 'BRL'}",True
4d760570-15cc-49dd-b10b-96d62d1cb9b9,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-08,"{'amount': 911.6, 'currency': 'BRL'}","{'amount': 241.5, 'currency': 'BRL'}",True
ec477949-6865-4c06-90bc-7bf002bdc6f1,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-12,"{'amount': 2454.93, 'currency': 'BRL'}","{'amount': 1102.82, 'currency': 'BRL'}",True
a79214b0-24b1-4136-b44a-3d1b62be8335,7d65cb40-8148-40a6-8398-31097306d1de,2024-12-29,"{'amount': 625.38, 'currency': 'BRL'}","{'amount': 280.27, 'currency': 'BRL'}",True
bad3b415-8c0f-4590-9112-424ac62d8ca7,65f637c9-c14e-43a2-97c5-4431422b9742,2024-12-08,"{'amount': 4291.71, 'currency': 'BRL'}","{'amount': 540.02, 'currency': 'BRL'}",True
bd5efd89-458b-41cd-93ba-8e50378ca4b9,65f637c9-c14e-43a2-97c5-4431422b9742,2024-12-02,"{'amount': 528.29, 'currency': 'BRL'}","{'amount': 122.42, 'currency': 'BRL'}",True
8b9c5c44-3aca-451b-9c3e-4689e34c9656,65f637c9-c14e-43a2-97c5-4431422b9742,2024-12-27,"{'amount': 4106.13, 'currency': 'BRL'}","{'amount': 1913.96, 'currency': 'BRL'}",False
3126a765-e98b-42f8-8a84-bab4f2cc295d,65f637c9-c14e-43a2-97c5-4431422b9742,2024-12-30,"{'amount': 657.9, 'currency': 'BRL'}","{'amount': 311.89, 'currency': 'BRL'}",True
29868342-b760-4dd2-8506-3d7d986e0457,65f637c9-c14e-43a2-97c5-4431422b9742,2024-12-26,"{'amount': 2847.78, 'currency': 'BRL'}","{'amount': 1093.27, 'currency': 'BRL'}",True
01a8f6ca-1fd9-4a3c-afbb-96ecc25bb584,65f637c9-c14e-43a2-97c5-4431422b9742,2024-12-29,"{'amount': 3352.82, 'currency': 'BRL'}","{'amount': 1111.7, 'currency': 'BRL'}",True
