accountId,creditLineLimitType,limitAmount,usedAmount,availableAmount
724128fe-915a-4495-9fe7-1376bd3bf866,LIMITE_CREDITO_TOTAL,"{'amount': 2283.45, 'currency': 'BRL'}","{'amount': 1214.64, 'currency': 'BRL'}","{'amount': 1068.8099999999997, 'currency': 'BRL'}"
a8ad5173-c961-4341-85c3-99adfd8ed354,LIMITE_CREDITO_TOTAL,"{'amount': 4685.47, 'currency': 'BRL'}","{'amount': 4554.22, 'currency': 'BRL'}","{'amount': 131.25, 'currency': 'BRL'}"
1c5170a4-d5e6-49af-a62c-a97420e8873c,LIMITE_CREDITO_TOTAL,"{'amount': 4143.08, 'currency': 'BRL'}","{'amount': 282.29, 'currency': 'BRL'}","{'amount': 3860.79, 'currency': 'BRL'}"
f06cb624-3f48-455b-a2c5-3612ec62a5c8,LIMITE_CREDITO_TOTAL,"{'amount': 23125.14, 'currency': 'BRL'}","{'amount': 22016.81, 'currency': 'BRL'}","{'amount': 1108.329999999998, 'currency': 'BRL'}"
6b2853e6-3d24-448a-9607-d49b6f4cf56f,LIMITE_CREDITO_TOTAL,"{'amount': 3677.63, 'currency': 'BRL'}","{'amount': 3552.33, 'currency': 'BRL'}","{'amount': 125.30000000000018, 'currency': 'BRL'}"
87dfff2a-521a-493d-a04c-44cdb9999c2b,LIMITE_CREDITO_TOTAL,"{'amount': 6684.16, 'currency': 'BRL'}","{'amount': 3258.38, 'currency': 'BRL'}","{'amount': 3425.7799999999997, 'currency': 'BRL'}"
f473b37b-a1c4-47a2-ae74-6351a924f843,LIMITE_CREDITO_TOTAL,"{'amount': 2476.16, 'currency': 'BRL'}","{'amount': 164.85, 'currency': 'BRL'}","{'amount': 2311.31, 'currency': 'BRL'}"
a821cbbc-c627-4df5-9758-6ce8633add54,LIMITE_CREDITO_TOTAL,"{'amount': 143.77, 'currency': 'BRL'}","{'amount': 133.47, 'currency': 'BRL'}","{'amount': 10.300000000000011, 'currency': 'BRL'}"
7e6e882b-4e35-4aca-8d0a-7df0ff416ae7,LIMITE_CREDITO_TOTAL,"{'amount': 4838.81, 'currency': 'BRL'}","{'amount': 3288.18, 'currency': 'BRL'}","{'amount': 1550.6300000000006, 'currency': 'BRL'}"
2a702c2f-8f1f-43d0-ad91-b7a07394c160,LIMITE_CREDITO_TOTAL,"{'amount': 1850.07, 'currency': 'BRL'}","{'amount': 809.73, 'currency': 'BRL'}","{'amount': 1040.34, 'currency': 'BRL'}"
7d65cb40-8148-40a6-8398-31097306d1de,LIMITE_CREDITO_TOTAL,"{'amount': 18125.76, 'currency': 'BRL'}","{'amount': 17328.11, 'currency': 'BRL'}","{'amount': 797.6499999999978, 'currency': 'BRL'}"
65f637c9-c14e-43a2-97c5-4431422b9742,LIMITE_CREDITO_TOTAL,"{'amount': 402.42, 'currency': 'BRL'}","{'amount': 329.15, 'currency': 'BRL'}","{'amount': 73.27000000000004, 'currency': 'BRL'}"
eb50b2f0-a739-4e55-bfc5-a4028439557a,LIMITE_CREDITO_TOTAL,"{'amount': 17848.96, 'currency': 'BRL'}","{'amount': 15541.02, 'currency': 'BRL'}","{'amount': 2307.9399999999987, 'currency': 'BRL'}"
cb595955-ebf5-4d6e-aa3a-77131bd01b30,LIMITE_CREDITO_TOTAL,"{'amount': 745.43, 'currency': 'BRL'}","{'amount': 531.1, 'currency': 'BRL'}","{'amount': 214.32999999999993, 'currency': 'BRL'}"
77b56ba6-eadb-4c00-98a1-d1144f2f2e91,LIMITE_CREDITO_TOTAL,"{'amount': 4309.71, 'currency': 'BRL'}","{'amount': 543.72, 'currency': 'BRL'}","{'amount': 3765.99, 'currency': 'BRL'}"
4d3d5bd7-967f-4ff0-9c08-88abd9c42245,LIMITE_CREDITO_TOTAL,"{'amount': 2373.64, 'currency': 'BRL'}","{'amount': 86.69, 'currency': 'BRL'}","{'amount': 2286.95, 'currency': 'BRL'}"
e964000f-f5a9-4992-bab2-304e914bfeec,LIMITE_CREDITO_TOTAL,"{'amount': 177.59, 'currency': 'BRL'}","{'amount': 74.97, 'currency': 'BRL'}","{'amount': 102.62, 'currency': 'BRL'}"
fd02a9b8-e25c-45d3-a9a2-50e7c680a1f2,LIMITE_CREDITO_TOTAL,"{'amount': 24631.33, 'currency': 'BRL'}","{'amount': 21758.16, 'currency': 'BRL'}","{'amount': 2873.170000000002, 'currency': 'BRL'}"
c89c43e5-ff2c-4935-83ad-26ec9adc677d,LIMITE_CREDITO_TOTAL,"{'amount': 18264.41, 'currency': 'BRL'}","{'amount': 4016.67, 'currency': 'BRL'}","{'amount': 14247.74, 'currency': 'BRL'}"
e6809bf6-89fc-4594-935f-61e28854cd06,LIMITE_CREDITO_TOTAL,"{'amount': 8589.86, 'currency': 'BRL'}","{'amount': 1943.98, 'currency': 'BRL'}","{'amount': 6645.880000000001, 'currency': 'BRL'}"
4a5d8038-1f42-43ee-90f1-36385d0922a2,LIMITE_CREDITO_TOTAL,"{'amount': 18109.58, 'currency': 'BRL'}","{'amount': 6954.02, 'currency': 'BRL'}","{'amount': 11155.560000000001, 'currency': 'BRL'}"
d4de7871-93c5-4a14-9026-4813bf40fcf5,LIMITE_CREDITO_TOTAL,"{'amount': 2197.39, 'currency': 'BRL'}","{'amount': 1678.57, 'currency': 'BRL'}","{'amount': 518.8199999999999, 'currency': 'BRL'}"
e06f99c7-9364-468c-93cc-4d651827ea9d,LIMITE_CREDITO_TOTAL,"{'amount': 755.8, 'currency': 'BRL'}","{'amount': 588.53, 'currency': 'BRL'}","{'amount': 167.26999999999998, 'currency': 'BRL'}"
38664621-83eb-4389-8bdd-3b619a110db1,LIMITE_CREDITO_TOTAL,"{'amount': 83426.75, 'currency': 'BRL'}","{'amount': 65515.42, 'currency': 'BRL'}","{'amount': 17911.33, 'currency': 'BRL'}"
0dfa2629-6d60-4307-9b61-0e7fc1eb7d28,LIMITE_CREDITO_TOTAL,"{'amount': 587.81, 'currency': 'BRL'}","{'amount': 551.62, 'currency': 'BRL'}","{'amount': 36.18999999999994, 'currency': 'BRL'}"
a5ac7260-2fb7-470c-a010-c77318e54bdc,LIMITE_CREDITO_TOTAL,"{'amount': 1972.1, 'currency': 'BRL'}","{'amount': 805.2, 'currency': 'BRL'}","{'amount': 1166.8999999999999, 'currency': 'BRL'}"
a975af11-5752-43ec-9d34-c96103983da6,LIMITE_CREDITO_TOTAL,"{'amount': 36406.04, 'currency': 'BRL'}","{'amount': 34947.71, 'currency': 'BRL'}","{'amount': 1458.3300000000017, 'currency': 'BRL'}"
8ad9e0fd-8f8a-47ac-8caa-65e1cfd564e9,LIMITE_CREDITO_TOTAL,"{'amount': 4282.68, 'currency': 'BRL'}","{'amount': 941.89, 'currency': 'BRL'}","{'amount': 3340.7900000000004, 'currency': 'BRL'}"
46f5d39e-2b48-4806-840f-65877886834a,LIMITE_CREDITO_TOTAL,"{'amount': 462.41, 'currency': 'BRL'}","{'amount': 331.35, 'currency': 'BRL'}","{'amount': 131.06, 'currency': 'BRL'}"
47c06c8c-d338-4b61-8b3b-9f200b996f15,LIMITE_CREDITO_TOTAL,"{'amount': 70841.76, 'currency': 'BRL'}","{'amount': 7419.01, 'currency': 'BRL'}","{'amount': 63422.74999999999, 'currency': 'BRL'}"
60e7094b-1581-4ddc-895d-aa2ea20010e5,LIMITE_CREDITO_TOTAL,"{'amount': 2632.41, 'currency': 'BRL'}","{'amount': 1344.67, 'currency': 'BRL'}","{'amount': 1287.7399999999998, 'currency': 'BRL'}"
a1f89378-6a39-49d0-b1ca-e31b357f6f27,LIMITE_CREDITO_TOTAL,"{'amount': 23570.7, 'currency': 'BRL'}","{'amount': 20672.05, 'currency': 'BRL'}","{'amount': 2898.6500000000015, 'currency': 'BRL'}"
97912aaa-9edb-4b77-a4ea-3584de0b9266,LIMITE_CREDITO_TOTAL,"{'amount': 89236.16, 'currency': 'BRL'}","{'amount': 64243.92, 'currency': 'BRL'}","{'amount': 24992.240000000005, 'currency': 'BRL'}"
7d4d7dfa-79f3-4070-9661-54b2a5a25a5f,LIMITE_CREDITO_TOTAL,"{'amount': 737.63, 'currency': 'BRL'}","{'amount': 44.69, 'currency': 'BRL'}","{'amount': 692.94, 'currency': 'BRL'}"
9d20bda4-bf89-490b-a3f2-ec62ab9f7b43,LIMITE_CREDITO_TOTAL,"{'amount': 4817.76, 'currency': 'BRL'}","{'amount': 4687.35, 'currency': 'BRL'}","{'amount': 130.40999999999985, 'currency': 'BRL'}"
a66ef6d9-114b-42ef-a3e4-28acaf5eec8e,LIMITE_CREDITO_TOTAL,"{'amount': 2639.59, 'currency': 'BRL'}","{'amount': 2306.45, 'currency': 'BRL'}","{'amount': 333.1400000000003, 'currency': 'BRL'}"
172b5d58-f53d-4265-bce9-90101c07ed91,LIMITE_CREDITO_TOTAL,"{'amount': 542.02, 'currency': 'BRL'}","{'amount': 145.19, 'currency': 'BRL'}","{'amount': 396.83, 'currency': 'BRL'}"
af1ce5af-968b-488c-ba15-7e3ff12e3a79,LIMITE_CREDITO_TOTAL,"{'amount': 3938.98, 'currency': 'BRL'}","{'amount': 1326.26, 'currency': 'BRL'}","{'amount': 2612.7200000000003, 'currency': 'BRL'}"
f08c5969-c559-4caf-830a-4f2104547c02,LIMITE_CREDITO_TOTAL,"{'amount': 28890.7, 'currency': 'BRL'}","{'amount': 23297.46, 'currency': 'BRL'}","{'amount': 5593.240000000002, 'currency': 'BRL'}"
8c372119-ec42-4376-9aab-6c136a95c4c1,LIMITE_CREDITO_TOTAL,"{'amount': 7477.42, 'currency': 'BRL'}","{'amount': 5504.15, 'currency': 'BRL'}","{'amount': 1973.2700000000004, 'currency': 'BRL'}"
9f713ee3-9c7e-4ec4-a202-a5cd7d0c82e2,LIMITE_CREDITO_TOTAL,"{'amount': 17480.9, 'currency': 'BRL'}","{'amount': 14570.41, 'currency': 'BRL'}","{'amount': 2910.4900000000016, 'currency': 'BRL'}"
a27e66f7-77ba-4240-94b7-366043b1a215,LIMITE_CREDITO_TOTAL,"{'amount': 2825.08, 'currency': 'BRL'}","{'amount': 207.19, 'currency': 'BRL'}","{'amount': 2617.89, 'currency': 'BRL'}"
57575891-cc9e-4074-a80b-4041db37458c,LIMITE_CREDITO_TOTAL,"{'amount': 8223.57, 'currency': 'BRL'}","{'amount': 1150.61, 'currency': 'BRL'}","{'amount': 7072.96, 'currency': 'BRL'}"
69c95b28-53c1-4b3d-a7e1-314976863d99,LIMITE_CREDITO_TOTAL,"{'amount': 1331.68, 'currency': 'BRL'}","{'amount': 1330.72, 'currency': 'BRL'}","{'amount': 0.9600000000000364, 'currency': 'BRL'}"
ca912bf4-7aac-437f-9532-367685ac4438,LIMITE_CREDITO_TOTAL,"{'amount': 2066.97, 'currency': 'BRL'}","{'amount': 733.16, 'currency': 'BRL'}","{'amount': 1333.81, 'currency': 'BRL'}"
87c8ce3c-6930-4780-b078-32713189a289,LIMITE_CREDITO_TOTAL,"{'amount': 25296.98, 'currency': 'BRL'}","{'amount': 20678.15, 'currency': 'BRL'}","{'amount': 4618.829999999998, 'currency': 'BRL'}"
f398d808-00b0-4688-bfc6-38e3aadb850e,LIMITE_CREDITO_TOTAL,"{'amount': 11592.63, 'currency': 'BRL'}","{'amount': 9991.44, 'currency': 'BRL'}","{'amount': 1601.1899999999987, 'currency': 'BRL'}"
05e931fc-26cb-421b-91c5-26e26a6497c1,LIMITE_CREDITO_TOTAL,"{'amount': 205.54, 'currency': 'BRL'}","{'amount': 40.78, 'currency': 'BRL'}","{'amount': 164.76, 'currency': 'BRL'}"
76334f17-2689-482e-97ca-49edf729b198,LIMITE_CREDITO_TOTAL,"{'amount': 3033.45, 'currency': 'BRL'}","{'amount': 2656.01, 'currency': 'BRL'}","{'amount': 377.4399999999996, 'currency': 'BRL'}"
20209e55-2d65-4d76-9150-107dd61dd1b7,LIMITE_CREDITO_TOTAL,"{'amount': 757.79, 'currency': 'BRL'}","{'amount': 708.19, 'currency': 'BRL'}","{'amount': 49.59999999999991, 'currency': 'BRL'}"
dd5c07cf-b385-42d0-a5aa-ae5a8a3ec58c,LIMITE_CREDITO_TOTAL,"{'amount': 7331.68, 'currency': 'BRL'}","{'amount': 1003.04, 'currency': 'BRL'}","{'amount': 6328.64, 'currency': 'BRL'}"
42f74e9b-53b7-46c3-b3fe-4a9f06618baa,LIMITE_CREDITO_TOTAL,"{'amount': 4712.26, 'currency': 'BRL'}","{'amount': 2939.45, 'currency': 'BRL'}","{'amount': 1772.8100000000004, 'currency': 'BRL'}"
01fc8b4d-c250-4d4b-90e5-4a3b7c61ba94,LIMITE_CREDITO_TOTAL,"{'amount': 2864.74, 'currency': 'BRL'}","{'amount': 2759.89, 'currency': 'BRL'}","{'amount': 104.84999999999991, 'currency': 'BRL'}"
5aa636cc-4c4f-414b-a5b1-7c77c6486ba1,LIMITE_CREDITO_TOTAL,"{'amount': 2014.54, 'currency': 'BRL'}","{'amount': 360.05, 'currency': 'BRL'}","{'amount': 1654.49, 'currency': 'BRL'}"
22e4f143-e3dd-4a2a-8b19-2636ce6ec38f,LIMITE_CREDITO_TOTAL,"{'amount': 16.6, 'currency': 'BRL'}","{'amount': 6.21, 'currency': 'BRL'}","{'amount': 10.39, 'currency': 'BRL'}"
5556e541-7ace-4848-9365-576ea848c7dc,LIMITE_CREDITO_TOTAL,"{'amount': 652.15, 'currency': 'BRL'}","{'amount': 493.33, 'currency': 'BRL'}","{'amount': 158.82, 'currency': 'BRL'}"
e19e1d75-7652-45c8-9988-9ba4be98e113,LIMITE_CREDITO_TOTAL,"{'amount': 516.95, 'currency': 'BRL'}","{'amount': 4.09, 'currency': 'BRL'}","{'amount': 512.86, 'currency': 'BRL'}"
ab2b06aa-7471-40ea-80c2-b71e6bc56b80,LIMITE_CREDITO_TOTAL,"{'amount': 5359.3, 'currency': 'BRL'}","{'amount': 2937.82, 'currency': 'BRL'}","{'amount': 2421.48, 'currency': 'BRL'}"
e9fe3972-1448-4ef6-92c0-a6c3cb260af6,LIMITE_CREDITO_TOTAL,"{'amount': 855.88, 'currency': 'BRL'}","{'amount': 315.82, 'currency': 'BRL'}","{'amount': 540.06, 'currency': 'BRL'}"
60f8ee13-72c9-4963-a027-aabfe9b6420e,LIMITE_CREDITO_TOTAL,"{'amount': 1697.42, 'currency': 'BRL'}","{'amount': 648.05, 'currency': 'BRL'}","{'amount': 1049.3700000000001, 'currency': 'BRL'}"
09d78fc9-41f8-4259-ba5a-c1059c0ff90b,LIMITE_CREDITO_TOTAL,"{'amount': 13011.22, 'currency': 'BRL'}","{'amount': 3399.57, 'currency': 'BRL'}","{'amount': 9611.65, 'currency': 'BRL'}"
3aac5a39-4805-4a14-8ac6-e892e7da6bdd,LIMITE_CREDITO_TOTAL,"{'amount': 25917.92, 'currency': 'BRL'}","{'amount': 2319.05, 'currency': 'BRL'}","{'amount': 23598.87, 'currency': 'BRL'}"
0b9b2538-fb93-4187-bc07-e06aee177487,LIMITE_CREDITO_TOTAL,"{'amount': 1543.78, 'currency': 'BRL'}","{'amount': 752.58, 'currency': 'BRL'}","{'amount': 791.1999999999999, 'currency': 'BRL'}"
54b54414-8469-4f82-a19b-032ed87e06de,LIMITE_CREDITO_TOTAL,"{'amount': 27266.34, 'currency': 'BRL'}","{'amount': 7193.56, 'currency': 'BRL'}","{'amount': 20072.78, 'currency': 'BRL'}"
728a276e-679f-4ccf-9414-77110c2aa4b1,LIMITE_CREDITO_TOTAL,"{'amount': 28211.74, 'currency': 'BRL'}","{'amount': 18296.75, 'currency': 'BRL'}","{'amount': 9914.990000000002, 'currency': 'BRL'}"
5de8a730-09ca-4b5e-aeec-37f1356cdbdd,LIMITE_CREDITO_TOTAL,"{'amount': 3200.1, 'currency': 'BRL'}","{'amount': 267.25, 'currency': 'BRL'}","{'amount': 2932.85, 'currency': 'BRL'}"
690c0ea5-7bdc-469e-99f9-2ced239f4b9e,LIMITE_CREDITO_TOTAL,"{'amount': 217.79, 'currency': 'BRL'}","{'amount': 215.74, 'currency': 'BRL'}","{'amount': 2.049999999999983, 'currency': 'BRL'}"
44461a6b-8c79-4c4d-b9ab-d2dc862059f2,LIMITE_CREDITO_TOTAL,"{'amount': 754.0, 'currency': 'BRL'}","{'amount': 528.0, 'currency': 'BRL'}","{'amount': 226.0, 'currency': 'BRL'}"
8b896adb-e544-4d58-8cb8-5a11341c1689,LIMITE_CREDITO_TOTAL,"{'amount': 537.07, 'currency': 'BRL'}","{'amount': 5.22, 'currency': 'BRL'}","{'amount': 531.85, 'currency': 'BRL'}"
4bc3ce70-f970-45f1-8805-ed807b32b031,LIMITE_CREDITO_TOTAL,"{'amount': 12080.24, 'currency': 'BRL'}","{'amount': 11323.41, 'currency': 'BRL'}","{'amount': 756.8299999999999, 'currency': 'BRL'}"
7f736e65-39d8-4c54-baba-76f39dbb4bc9,LIMITE_CREDITO_TOTAL,"{'amount': 882.23, 'currency': 'BRL'}","{'amount': 524.46, 'currency': 'BRL'}","{'amount': 357.77, 'currency': 'BRL'}"
8d1cf34c-a1af-4e27-9ef6-ec290d886583,LIMITE_CREDITO_TOTAL,"{'amount': 402.28, 'currency': 'BRL'}","{'amount': 12.28, 'currency': 'BRL'}","{'amount': 390.0, 'currency': 'BRL'}"
ee15554c-a554-4951-8f97-cd3a73bd6880,LIMITE_CREDITO_TOTAL,"{'amount': 13659.08, 'currency': 'BRL'}","{'amount': 4430.0, 'currency': 'BRL'}","{'amount': 9229.08, 'currency': 'BRL'}"
6ab00d85-f0ee-46fb-be51-ece57d3c4930,LIMITE_CREDITO_TOTAL,"{'amount': 12944.33, 'currency': 'BRL'}","{'amount': 4528.77, 'currency': 'BRL'}","{'amount': 8415.56, 'currency': 'BRL'}"
73d7de17-78ba-44a1-a1b6-c18363e17656,LIMITE_CREDITO_TOTAL,"{'amount': 22767.74, 'currency': 'BRL'}","{'amount': 12992.69, 'currency': 'BRL'}","{'amount': 9775.050000000001, 'currency': 'BRL'}"
af18f525-47e2-4f22-b956-59b689324d0b,LIMITE_CREDITO_TOTAL,"{'amount': 1642.2, 'currency': 'BRL'}","{'amount': 25.28, 'currency': 'BRL'}","{'amount': 1616.92, 'currency': 'BRL'}"
6f2d4736-42f3-43a1-9a68-5de8040a90e2,LIMITE_CREDITO_TOTAL,"{'amount': 4851.26, 'currency': 'BRL'}","{'amount': 3584.03, 'currency': 'BRL'}","{'amount': 1267.23, 'currency': 'BRL'}"
5a227047-b023-4750-81d8-812b2c8b32c0,LIMITE_CREDITO_TOTAL,"{'amount': 6467.52, 'currency': 'BRL'}","{'amount': 2167.12, 'currency': 'BRL'}","{'amount': 4300.400000000001, 'currency': 'BRL'}"
7db96a64-b864-4a85-8d06-990acfb16ac8,LIMITE_CREDITO_TOTAL,"{'amount': 29537.68, 'currency': 'BRL'}","{'amount': 23698.41, 'currency': 'BRL'}","{'amount': 5839.27, 'currency': 'BRL'}"
fc00be47-3d3d-4f75-9469-a5540124c87d,LIMITE_CREDITO_TOTAL,"{'amount': 13266.42, 'currency': 'BRL'}","{'amount': 12860.47, 'currency': 'BRL'}","{'amount': 405.9500000000007, 'currency': 'BRL'}"
de77dfe7-08e7-480d-a50a-5a80b741b713,LIMITE_CREDITO_TOTAL,"{'amount': 318.71, 'currency': 'BRL'}","{'amount': 241.35, 'currency': 'BRL'}","{'amount': 77.35999999999999, 'currency': 'BRL'}"
a324fdd0-b9ad-4f6b-86f9-d6c16f6ffccc,LIMITE_CREDITO_TOTAL,"{'amount': 19615.03, 'currency': 'BRL'}","{'amount': 2130.57, 'currency': 'BRL'}","{'amount': 17484.46, 'currency': 'BRL'}"
b0b4bc28-55a5-461a-b230-d9d9cf92cf8c,LIMITE_CREDITO_TOTAL,"{'amount': 57.67, 'currency': 'BRL'}","{'amount': 8.26, 'currency': 'BRL'}","{'amount': 49.410000000000004, 'currency': 'BRL'}"
1e3371bd-345a-4df3-9623-b9c94600cbea,LIMITE_CREDITO_TOTAL,"{'amount': 2993.29, 'currency': 'BRL'}","{'amount': 2309.2, 'currency': 'BRL'}","{'amount': 684.0900000000001, 'currency': 'BRL'}"
95dacf47-4612-48c0-b29a-d32754da51ce,LIMITE_CREDITO_TOTAL,"{'amount': 279.13, 'currency': 'BRL'}","{'amount': 264.7, 'currency': 'BRL'}","{'amount': 14.430000000000007, 'currency': 'BRL'}"
e79d32aa-043b-40d3-8830-66a98c9bbce1,LIMITE_CREDITO_TOTAL,"{'amount': 608.63, 'currency': 'BRL'}","{'amount': 451.7, 'currency': 'BRL'}","{'amount': 156.93, 'currency': 'BRL'}"
1812c3d5-ff68-4ff9-b76c-8549f0509d44,LIMITE_CREDITO_TOTAL,"{'amount': 3357.77, 'currency': 'BRL'}","{'amount': 2415.92, 'currency': 'BRL'}","{'amount': 941.8499999999999, 'currency': 'BRL'}"
41cdd83b-e63a-424c-bc15-1d8f872d3936,LIMITE_CREDITO_TOTAL,"{'amount': 1747.29, 'currency': 'BRL'}","{'amount': 268.3, 'currency': 'BRL'}","{'amount': 1478.99, 'currency': 'BRL'}"
13ad01bc-d4ac-4441-a562-814f9357e870,LIMITE_CREDITO_TOTAL,"{'amount': 7661.92, 'currency': 'BRL'}","{'amount': 141.58, 'currency': 'BRL'}","{'amount': 7520.34, 'currency': 'BRL'}"
b5bd1aaa-9479-4aaa-871f-118b4484f8cc,LIMITE_CREDITO_TOTAL,"{'amount': 7965.5, 'currency': 'BRL'}","{'amount': 3337.24, 'currency': 'BRL'}","{'amount': 4628.26, 'currency': 'BRL'}"
ed5322ec-867a-41c8-a0ea-34281fb5a175,LIMITE_CREDITO_TOTAL,"{'amount': 2423.05, 'currency': 'BRL'}","{'amount': 371.99, 'currency': 'BRL'}","{'amount': 2051.0600000000004, 'currency': 'BRL'}"
d52aa0b1-84c5-4fa7-9059-468445ab4c33,LIMITE_CREDITO_TOTAL,"{'amount': 6172.4, 'currency': 'BRL'}","{'amount': 1983.47, 'currency': 'BRL'}","{'amount': 4188.929999999999, 'currency': 'BRL'}"
f44dcf24-2bc2-42fc-87f7-a3db7eed857f,LIMITE_CREDITO_TOTAL,"{'amount': 10507.87, 'currency': 'BRL'}","{'amount': 5868.34, 'currency': 'BRL'}","{'amount': 4639.530000000001, 'currency': 'BRL'}"
479a6c7c-e90a-4d94-8fbe-325dd454c2e2,LIMITE_CREDITO_TOTAL,"{'amount': 32382.17, 'currency': 'BRL'}","{'amount': 30708.35, 'currency': 'BRL'}","{'amount': 1673.8199999999997, 'currency': 'BRL'}"
8640e3c5-edaf-46d3-9ccd-80b71f28456e,LIMITE_CREDITO_TOTAL,"{'amount': 33.24, 'currency': 'BRL'}","{'amount': 4.32, 'currency': 'BRL'}","{'amount': 28.92, 'currency': 'BRL'}"
1cf7d29f-db22-4728-b3bf-e989f32c5ce2,LIMITE_CREDITO_TOTAL,"{'amount': 242.15, 'currency': 'BRL'}","{'amount': 225.08, 'currency': 'BRL'}","{'amount': 17.069999999999993, 'currency': 'BRL'}"
b23d6c4a-70c9-4883-b085-71ce14cf0fe2,LIMITE_CREDITO_TOTAL,"{'amount': 920.52, 'currency': 'BRL'}","{'amount': 389.18, 'currency': 'BRL'}","{'amount': 531.3399999999999, 'currency': 'BRL'}"
65638401-4925-4b6b-8034-91b2fce1316b,LIMITE_CREDITO_TOTAL,"{'amount': 10270.1, 'currency': 'BRL'}","{'amount': 8909.89, 'currency': 'BRL'}","{'amount': 1360.210000000001, 'currency': 'BRL'}"
424cbf6c-8045-4624-8b9a-48f088ae1f42,LIMITE_CREDITO_TOTAL,"{'amount': 6969.46, 'currency': 'BRL'}","{'amount': 4046.17, 'currency': 'BRL'}","{'amount': 2923.29, 'currency': 'BRL'}"
32f28590-0978-4157-b282-c7d0646393bb,LIMITE_CREDITO_TOTAL,"{'amount': 575.02, 'currency': 'BRL'}","{'amount': 43.31, 'currency': 'BRL'}","{'amount': 531.71, 'currency': 'BRL'}"
a1923d64-f775-4ac2-a343-c212c19bf78e,LIMITE_CREDITO_TOTAL,"{'amount': 251.54, 'currency': 'BRL'}","{'amount': 225.56, 'currency': 'BRL'}","{'amount': 25.97999999999999, 'currency': 'BRL'}"
1de45148-637a-42ef-ae54-d1389243e6cb,LIMITE_CREDITO_TOTAL,"{'amount': 4234.85, 'currency': 'BRL'}","{'amount': 1009.71, 'currency': 'BRL'}","{'amount': 3225.1400000000003, 'currency': 'BRL'}"
2ad32b07-6ee6-4950-9d95-16d9114c7372,LIMITE_CREDITO_TOTAL,"{'amount': 275.94, 'currency': 'BRL'}","{'amount': 151.5, 'currency': 'BRL'}","{'amount': 124.44, 'currency': 'BRL'}"
23a89b43-242a-494e-b69b-668a4e8a96f1,LIMITE_CREDITO_TOTAL,"{'amount': 22312.47, 'currency': 'BRL'}","{'amount': 19342.91, 'currency': 'BRL'}","{'amount': 2969.5600000000013, 'currency': 'BRL'}"
10bcd587-6528-4ea9-bd9c-aba198c9e1ea,LIMITE_CREDITO_TOTAL,"{'amount': 328.21, 'currency': 'BRL'}","{'amount': 269.53, 'currency': 'BRL'}","{'amount': 58.68000000000001, 'currency': 'BRL'}"
e7c56a6a-4d06-484d-b44a-9082578f92e9,LIMITE_CREDITO_TOTAL,"{'amount': 14938.14, 'currency': 'BRL'}","{'amount': 6250.02, 'currency': 'BRL'}","{'amount': 8688.119999999999, 'currency': 'BRL'}"
307ef4d8-2818-498a-836f-b4c81f0d635f,LIMITE_CREDITO_TOTAL,"{'amount': 378.2, 'currency': 'BRL'}","{'amount': 375.44, 'currency': 'BRL'}","{'amount': 2.759999999999991, 'currency': 'BRL'}"
ecc73b19-e835-444c-9c62-053db56abac9,LIMITE_CREDITO_TOTAL,"{'amount': 4445.69, 'currency': 'BRL'}","{'amount': 210.73, 'currency': 'BRL'}","{'amount': 4234.96, 'currency': 'BRL'}"
cea43ecd-ce75-4304-b1a2-dbd5dbbfadea,LIMITE_CREDITO_TOTAL,"{'amount': 353.8, 'currency': 'BRL'}","{'amount': 189.81, 'currency': 'BRL'}","{'amount': 163.99, 'currency': 'BRL'}"
5610da08-6c4a-4e67-8ed9-35aa3a3efa46,LIMITE_CREDITO_TOTAL,"{'amount': 413.32, 'currency': 'BRL'}","{'amount': 130.59, 'currency': 'BRL'}","{'amount': 282.73, 'currency': 'BRL'}"
b722fec9-8af4-4595-9bb1-6f2bf2b7ae7b,LIMITE_CREDITO_TOTAL,"{'amount': 504.94, 'currency': 'BRL'}","{'amount': 14.72, 'currency': 'BRL'}","{'amount': 490.21999999999997, 'currency': 'BRL'}"
e6b29df1-ac19-4490-ab59-b87cbd21450e,LIMITE_CREDITO_TOTAL,"{'amount': 65931.27, 'currency': 'BRL'}","{'amount': 28226.54, 'currency': 'BRL'}","{'amount': 37704.73, 'currency': 'BRL'}"
b000db43-3177-4953-8d9a-9b43782fa393,LIMITE_CREDITO_TOTAL,"{'amount': 1437.33, 'currency': 'BRL'}","{'amount': 404.39, 'currency': 'BRL'}","{'amount': 1032.94, 'currency': 'BRL'}"
49953ac3-cddd-4f46-b0b5-3fafbb7ffc04,LIMITE_CREDITO_TOTAL,"{'amount': 121.43, 'currency': 'BRL'}","{'amount': 34.38, 'currency': 'BRL'}","{'amount': 87.05000000000001, 'currency': 'BRL'}"
ba7734d9-baae-47f1-b3ad-34939c050e70,LIMITE_CREDITO_TOTAL,"{'amount': 3053.53, 'currency': 'BRL'}","{'amount': 2864.63, 'currency': 'BRL'}","{'amount': 188.9000000000001, 'currency': 'BRL'}"
c407fb4d-1f1a-4572-bfb6-d5800121b3c9,LIMITE_CREDITO_TOTAL,"{'amount': 6572.53, 'currency': 'BRL'}","{'amount': 4423.23, 'currency': 'BRL'}","{'amount': 2149.3, 'currency': 'BRL'}"
